time operation sell_price hold_day buy_price buy_date
20150312 sell 38.36 1 39.0 20150311
20150330 sell 42.09 9 39.81 20150317
20150601 sell 30.85 9 45.8 20150519
20150724 sell 24.31 1 25.28 20150723
20150727 sell 21.88 2 25.28 20150723
20150728 sell 21.28 3 25.28 20150723
20150729 sell 22.18 4 25.28 20150723
20150812 sell 24.4 4 23.85 20150806
20150814 sell 24.4 6 23.85 20150806
20150817 sell 23.91 7 23.85 20150806
20150818 sell 21.57 8 23.85 20150806
20151021 sell 18.6 7 19.85 20151012
20151117 sell 18.65 4 19.03 20151111
20151127 sell 18.81 3 19.9 20151124
20160225 sell 14.03 1 15.48 20160224
20160613 sell 15.55 3 15.77 20160606
20160616 sell 16.07 6 15.77 20160606
20161212 sell 22.99 3 23.99 20161207
20170215 sell 23.26 11 23.13 20170124
20170511 sell 29.9 5 30.01 20170504
20170929 sell 38.57 12 35.9 20170913
20180110 sell 41.39 12 38.54 20171222
20180228 sell 39.07 2 41.48 20180226
20180731 sell 17.31 1 17.2 20180730
20181109 sell 13.63 5 14.38 20181102
20190215 sell 15.86 17 14.9 20190116
