time operation sell_price hold_day buy_price buy_date
20150306 sell 6.56 4 6.73 20150302
20150612 sell 13.18 13 9.4 20150526
20150820 sell 9.55 9 8.69 20150807
20150821 sell 9.1 10 8.69 20150807
20151021 sell 7.64 5 7.79 20151014
20151022 sell 7.81 6 7.79 20151014
20151118 sell 8.52 10 8.42 20151104
20160309 sell 5.46 1 5.54 20160308
20160613 sell 5.26 3 5.36 20160606
20160720 sell 5.23 1 5.29 20160719
20160811 sell 5.18 2 5.24 20160809
20161031 sell 5.37 6 5.37 20161021
20170112 sell 5.59 4 5.64 20170106
20170418 sell 5.71 7 5.76 20170407
20170419 sell 5.71 8 5.76 20170407
20170420 sell 5.72 9 5.76 20170407
20170607 sell 5.71 8 5.66 20170524
20170727 sell 5.54 5 5.58 20170720
20170728 sell 5.53 6 5.58 20170720
20170905 sell 5.47 4 5.49 20170830
20171114 sell 5.31 5 5.36 20171107
20171128 sell 5.37 5 5.45 20171121
20171212 sell 5.42 4 5.49 20171206
20171213 sell 5.44 5 5.49 20171206
20180129 sell 5.88 14 5.45 20180109
20180322 sell 5.67 5 5.8 20180315
20180529 sell 5.22 4 5.34 20180523
20180727 sell 4.99 6 4.92 20180719
20180912 sell 4.92 8 4.88 20180831
20181120 sell 4.67 1 4.79 20181119
20190107 sell 4.66 9 4.68 20181221
20190221 sell 4.58 3 4.64 20190218
20190308 sell 4.76 14 4.64 20190218
