time operation sell_price hold_day buy_price buy_date
20150203 sell 18.02 6 17.55 20150126
20150428 sell 24.2 4 25.48 20150422
20150528 sell 27.1 5 28.26 20150521
20150818 sell 25.06 5 28.15 20150811
20150819 sell 25.59 6 28.15 20150811
20150930 sell 25.18 6 24.15 20150922
20160223 sell 44.79 2 44.6 20160219
20160329 sell 46.61 7 45.32 20160317
20160613 sell 65.2 3 66.83 20160606
20160614 sell 64.3 4 66.83 20160606
20161025 sell 31.34 3 31.62 20161020
20170216 sell 26.59 2 27.06 20170214
20170317 sell 36.45 17 27.46 20170222
20170505 sell 41.8 4 42.16 20170428
20170523 sell 41.79 4 44.99 20170517
20170524 sell 42.98 5 44.99 20170517
20170703 sell 46.7 11 43.09 20170616
20171026 sell 87.06 2 92.08 20171024
20180110 sell 69.87 5 73.87 20180103
20180111 sell 70.43 6 73.87 20180103
20180302 sell 71.1 6 68.23 20180222
20180517 sell 68.88 4 71.41 20180511
20180518 sell 69.7 5 71.41 20180511
20180718 sell 38.91 3 40.22 20180713
20181008 sell 31.82 4 32.7 20180925
20181123 sell 23.7 4 25.28 20181119
20181126 sell 23.4 5 25.28 20181119
20181127 sell 24.07 6 25.28 20181119
20181210 sell 25.43 5 25.88 20181203
20190305 sell 27.49 12 23.23 20190215
